processing_timestamp,original_timestamp,type,sensor_id,temperature,humidity,status
2025-04-10T22:02:57.984459,2025-04-10T22:01:57.526290,sensor,sensor_4,17.76,62.9,Low
2025-04-10T22:02:57.987470,2025-04-10T22:01:57.552191,sensor,sensor_18,21.78,39.64,Normal
2025-04-10T22:02:57.872206,2025-04-10T22:01:56.825465,sensor,sensor_2,16.72,42.48,Low
2025-04-10T22:02:57.882231,2025-04-10T22:01:56.883691,sensor,sensor_4,21.29,32.77,Normal
2025-04-10T22:02:57.886052,2025-04-10T22:01:56.907270,sensor,sensor_4,18.54,33.67,Low
2025-04-10T22:02:57.887143,2025-04-10T22:01:56.917487,sensor,sensor_13,24.19,49.5,Warning
2025-04-10T22:02:57.905657,2025-04-10T22:01:57.044070,sensor,sensor_9,19.89,41.44,Normal
2025-04-10T22:02:57.947203,2025-04-10T22:01:57.289120,sensor,sensor_14,17.34,50.58,Low
2025-04-10T22:02:57.975246,2025-04-10T22:01:57.467713,sensor,sensor_1,15.56,55.17,Low
2025-04-10T22:02:57.978719,2025-04-10T22:01:57.490726,sensor,sensor_14,28.5,43.09,Warning
2025-04-10T22:02:57.981697,2025-04-10T22:01:57.505755,sensor,sensor_18,26.59,62.38,Warning
2025-04-10T22:02:57.879186,2025-04-10T22:01:56.872000,sensor,sensor_5,27.48,46.42,Warning
2025-04-10T22:02:57.890031,2025-04-10T22:01:56.933623,sensor,sensor_20,18.33,30.59,Low
2025-04-10T22:02:57.891436,2025-04-10T22:01:56.939511,sensor,sensor_19,23.54,45.59,Normal
2025-04-10T22:02:57.902962,2025-04-10T22:01:57.023772,sensor,sensor_10,16.5,32.9,Low
2025-04-10T22:02:57.909791,2025-04-10T22:01:57.077154,sensor,sensor_16,24.88,34.88,Warning
2025-04-10T22:02:57.915890,2025-04-10T22:01:57.111263,sensor,sensor_9,24.38,46.51,Warning
2025-04-10T22:02:57.922476,2025-04-10T22:01:57.148666,sensor,sensor_17,24.74,60.33,Warning
2025-04-10T22:02:57.923357,2025-04-10T22:01:57.156439,sensor,sensor_14,29.88,54.2,Warning
2025-04-10T22:02:57.108372,2025-04-10T22:01:52.463748,sensor,sensor_12,16.9,69.6,Low
2025-04-10T22:02:57.941058,2025-04-10T22:01:57.252726,sensor,sensor_15,20.82,55.05,Normal
2025-04-10T22:02:57.120002,2025-04-10T22:01:52.540806,sensor,sensor_20,16.33,65.82,Low
2025-04-10T22:02:57.949639,2025-04-10T22:01:57.300311,sensor,sensor_18,23.32,31.18,Normal
2025-04-10T22:02:57.129422,2025-04-10T22:01:52.606447,sensor,sensor_1,15.72,57.24,Low
2025-04-10T22:02:57.965870,2025-04-10T22:01:57.405638,sensor,sensor_13,16.03,35.46,Low
2025-04-10T22:02:57.139547,2025-04-10T22:01:52.682447,sensor,sensor_4,22.29,37.94,Normal
2025-04-10T22:02:57.152612,2025-04-10T22:01:52.778152,sensor,sensor_14,19.93,42.9,Normal
2025-04-10T22:02:57.162789,2025-04-10T22:01:52.840865,sensor,sensor_15,23.58,35.44,Normal
2025-04-10T22:02:57.164106,2025-04-10T22:01:52.853492,sensor,sensor_13,16.61,33.72,Low
2025-04-10T22:02:57.168096,2025-04-10T22:01:52.876224,sensor,sensor_5,22.0,50.5,Normal
2025-04-10T22:02:57.175657,2025-04-10T22:01:52.912891,sensor,sensor_5,27.58,39.69,Warning
2025-04-10T22:02:57.192385,2025-04-10T22:01:53.039784,sensor,sensor_9,29.84,61.39,Warning
2025-04-10T22:02:57.193065,2025-04-10T22:01:53.042286,sensor,sensor_7,21.58,47.15,Normal
2025-04-10T22:02:57.197035,2025-04-10T22:01:53.079908,sensor,sensor_5,18.45,42.44,Low
2025-04-10T22:02:57.205389,2025-04-10T22:01:53.141946,sensor,sensor_14,24.15,51.99,Warning
2025-04-10T22:02:57.211715,2025-04-10T22:01:53.180821,sensor,sensor_16,26.23,44.15,Warning
2025-04-10T22:02:57.219159,2025-04-10T22:01:53.241983,sensor,sensor_16,25.98,30.89,Warning
2025-04-10T22:02:57.249977,2025-04-10T22:01:53.442115,sensor,sensor_18,16.19,48.56,Low
2025-04-10T22:02:57.289511,2025-04-10T22:01:53.711309,sensor,sensor_10,23.97,44.24,Normal
2025-04-10T22:02:57.315622,2025-04-10T22:01:53.870880,sensor,sensor_7,16.13,38.36,Low
2025-04-10T22:02:57.320681,2025-04-10T22:01:53.899318,sensor,sensor_9,28.07,61.5,Warning
2025-04-10T22:02:57.338778,2025-04-10T22:01:54.020995,sensor,sensor_12,27.49,69.22,Warning
2025-04-10T22:02:57.370689,2025-04-10T22:01:54.220906,sensor,sensor_10,27.24,55.71,Warning
2025-04-10T22:02:57.372544,2025-04-10T22:01:54.233636,sensor,sensor_3,22.7,62.27,Normal
2025-04-10T22:02:57.373491,2025-04-10T22:01:54.245538,sensor,sensor_5,18.78,63.95,Low
2025-04-10T22:02:57.378234,2025-04-10T22:01:54.269238,sensor,sensor_13,29.12,45.82,Warning
2025-04-10T22:02:57.385819,2025-04-10T22:01:54.331111,sensor,sensor_18,17.65,45.79,Low
2025-04-10T22:02:57.418319,2025-04-10T22:01:54.540745,sensor,sensor_19,15.68,65.25,Low
2025-04-10T22:02:57.420848,2025-04-10T22:01:54.552536,sensor,sensor_7,16.91,57.11,Low
2025-04-10T22:02:57.442696,2025-04-10T22:01:54.699346,sensor,sensor_4,17.86,61.3,Low
2025-04-10T22:02:57.460620,2025-04-10T22:01:54.813598,sensor,sensor_5,24.69,43.87,Warning
2025-04-10T22:02:57.469186,2025-04-10T22:01:54.876140,sensor,sensor_16,22.24,38.56,Normal
2025-04-10T22:02:57.487458,2025-04-10T22:01:54.994509,sensor,sensor_3,20.1,68.7,Normal
2025-04-10T22:02:57.488463,2025-04-10T22:01:54.996232,sensor,sensor_19,26.36,69.45,Warning
2025-04-10T22:02:57.506985,2025-04-10T22:01:55.114727,sensor,sensor_2,27.76,46.58,Warning
2025-04-10T22:02:57.510377,2025-04-10T22:01:55.127272,sensor,sensor_18,17.0,34.4,Low
2025-04-10T22:02:57.542036,2025-04-10T22:01:55.323446,sensor,sensor_1,23.46,31.04,Normal
2025-04-10T22:02:57.565906,2025-04-10T22:01:55.482429,sensor,sensor_3,23.05,41.59,Normal
2025-04-10T22:02:57.107485,2025-04-10T22:01:52.455876,sensor,sensor_1,15.36,38.19,Low
2025-04-10T22:02:57.150918,2025-04-10T22:01:52.764770,sensor,sensor_1,26.0,65.75,Warning
2025-04-10T22:02:57.193762,2025-04-10T22:01:53.054198,sensor,sensor_15,22.09,42.41,Normal
2025-04-10T22:02:57.201546,2025-04-10T22:01:53.104201,sensor,sensor_5,27.33,34.38,Warning
2025-04-10T22:02:57.208371,2025-04-10T22:01:53.155549,sensor,sensor_17,16.73,43.76,Low
2025-04-10T22:02:57.233393,2025-04-10T22:01:53.327393,sensor,sensor_19,28.85,39.08,Warning
2025-04-10T22:02:57.245318,2025-04-10T22:01:53.414791,sensor,sensor_15,20.64,31.19,Normal
2025-04-10T22:02:57.246182,2025-04-10T22:01:53.416762,sensor,sensor_7,27.59,30.5,Warning
2025-04-10T22:02:57.262745,2025-04-10T22:01:53.536845,sensor,sensor_12,20.59,57.71,Normal
2025-04-10T22:02:57.269283,2025-04-10T22:01:53.586697,sensor,sensor_1,25.34,69.71,Warning
2025-04-10T22:02:57.271742,2025-04-10T22:01:53.600750,sensor,sensor_6,15.08,56.42,Low
2025-04-10T22:02:57.272525,2025-04-10T22:01:53.610430,sensor,sensor_8,27.14,41.99,Warning
2025-04-10T22:02:57.275911,2025-04-10T22:01:53.636149,sensor,sensor_6,15.56,68.65,Low
2025-04-10T22:02:57.280175,2025-04-10T22:01:53.661986,sensor,sensor_4,26.0,45.4,Warning
2025-04-10T22:02:57.302099,2025-04-10T22:01:53.782274,sensor,sensor_5,17.18,33.33,Low
2025-04-10T22:02:57.305963,2025-04-10T22:01:53.807383,sensor,sensor_2,24.37,55.95,Warning
2025-04-10T22:02:57.354432,2025-04-10T22:01:54.119788,sensor,sensor_11,18.53,55.67,Low
2025-04-10T22:02:57.384297,2025-04-10T22:01:54.319843,sensor,sensor_7,24.21,33.39,Warning
2025-04-10T22:02:57.385081,2025-04-10T22:01:54.319849,sensor,sensor_7,27.93,38.59,Warning
2025-04-10T22:02:57.388657,2025-04-10T22:01:54.343919,sensor,sensor_3,18.84,37.16,Low
2025-04-10T22:02:57.397979,2025-04-10T22:01:54.404588,sensor,sensor_17,26.95,61.55,Warning
2025-04-10T22:02:57.401012,2025-04-10T22:01:54.427261,sensor,sensor_10,28.49,53.62,Warning
2025-04-10T22:02:57.404495,2025-04-10T22:01:54.453028,sensor,sensor_14,22.62,37.55,Normal
2025-04-10T22:02:57.412056,2025-04-10T22:01:54.491782,sensor,sensor_10,23.53,36.58,Normal
2025-04-10T22:02:57.453698,2025-04-10T22:01:54.775111,sensor,sensor_2,21.71,48.55,Normal
2025-04-10T22:02:57.463337,2025-04-10T22:01:54.837516,sensor,sensor_19,18.97,50.14,Low
2025-04-10T22:02:57.470062,2025-04-10T22:01:54.877010,sensor,sensor_5,23.08,35.12,Normal
2025-04-10T22:02:57.472779,2025-04-10T22:01:54.900797,sensor,sensor_16,27.22,37.61,Warning
2025-04-10T22:02:57.475998,2025-04-10T22:01:54.917749,sensor,sensor_10,22.21,57.75,Normal
2025-04-10T22:02:57.479527,2025-04-10T22:01:54.943761,sensor,sensor_1,24.81,37.64,Warning
2025-04-10T22:02:57.494826,2025-04-10T22:01:55.040472,sensor,sensor_6,23.5,67.04,Normal
2025-04-10T22:02:57.521420,2025-04-10T22:01:55.199075,sensor,sensor_12,15.19,30.23,Low
2025-04-10T22:02:57.522363,2025-04-10T22:01:55.199065,sensor,sensor_1,21.76,58.6,Normal
2025-04-10T22:02:57.533366,2025-04-10T22:01:55.272415,sensor,sensor_5,23.21,61.75,Normal
2025-04-10T22:02:57.543436,2025-04-10T22:01:55.336842,sensor,sensor_18,21.51,59.04,Normal
2025-04-10T22:02:57.544986,2025-04-10T22:01:55.348463,sensor,sensor_18,29.25,32.92,Warning
2025-04-10T22:02:57.552035,2025-04-10T22:01:55.398824,sensor,sensor_13,25.52,61.17,Warning
2025-04-10T22:02:57.557071,2025-04-10T22:01:55.432115,sensor,sensor_9,26.46,68.89,Warning
2025-04-10T22:02:57.561504,2025-04-10T22:01:55.458303,sensor,sensor_4,23.65,36.09,Normal
2025-04-10T22:02:57.114362,2025-04-10T22:01:52.504832,sensor,sensor_20,22.82,53.92,Normal
2025-04-10T22:02:57.137374,2025-04-10T22:01:52.663208,sensor,sensor_17,17.32,69.86,Low
2025-04-10T22:02:57.138864,2025-04-10T22:01:52.675806,sensor,sensor_16,21.56,58.72,Normal
2025-04-10T22:02:57.148046,2025-04-10T22:01:52.742765,sensor,sensor_8,23.18,54.32,Normal
2025-04-10T22:02:57.148826,2025-04-10T22:01:52.752391,sensor,sensor_16,16.08,51.51,Low
2025-04-10T22:02:57.158594,2025-04-10T22:01:52.815844,sensor,sensor_8,18.74,50.75,Low
2025-04-10T22:02:57.166260,2025-04-10T22:01:52.864582,sensor,sensor_7,25.9,59.31,Warning
2025-04-10T22:02:57.184815,2025-04-10T22:01:52.985895,sensor,sensor_16,15.76,68.09,Low
2025-04-10T22:02:57.199297,2025-04-10T22:01:53.092203,sensor,sensor_13,27.58,69.13,Warning
2025-04-10T22:02:57.234408,2025-04-10T22:01:53.339561,sensor,sensor_12,28.44,35.96,Warning
2025-04-10T22:02:57.239624,2025-04-10T22:01:53.376787,sensor,sensor_10,20.98,65.23,Normal
2025-04-10T22:02:57.246939,2025-04-10T22:01:53.427795,sensor,sensor_14,19.4,36.8,Normal
2025-04-10T22:02:57.252487,2025-04-10T22:01:53.464531,sensor,sensor_19,26.22,46.8,Warning
2025-04-10T22:02:57.253326,2025-04-10T22:01:53.467670,sensor,sensor_9,16.29,55.44,Low
2025-04-10T22:02:57.256891,2025-04-10T22:01:53.490321,sensor,sensor_4,28.57,48.8,Warning
2025-04-10T22:02:57.268602,2025-04-10T22:01:53.574960,sensor,sensor_15,15.27,30.57,Low
2025-04-10T22:02:57.300730,2025-04-10T22:01:53.770057,sensor,sensor_13,15.14,68.02,Low
2025-04-10T22:02:57.301493,2025-04-10T22:01:53.770057,sensor,sensor_9,27.61,41.27,Warning
2025-04-10T22:02:57.303532,2025-04-10T22:01:53.794200,sensor,sensor_6,21.85,68.1,Normal
2025-04-10T22:02:57.316665,2025-04-10T22:01:53.876833,sensor,sensor_11,27.05,41.06,Warning
2025-04-10T22:02:57.317600,2025-04-10T22:01:53.882286,sensor,sensor_13,17.36,37.42,Low
2025-04-10T22:02:57.325821,2025-04-10T22:01:53.931704,sensor,sensor_17,20.12,46.86,Normal
2025-04-10T22:02:57.345890,2025-04-10T22:01:54.061409,sensor,sensor_8,19.2,39.5,Normal
2025-04-10T22:02:57.350652,2025-04-10T22:01:54.093487,sensor,sensor_8,19.11,46.62,Normal
2025-04-10T22:02:57.377340,2025-04-10T22:01:54.269246,sensor,sensor_11,15.53,61.21,Low
2025-04-10T22:02:57.392911,2025-04-10T22:01:54.377786,sensor,sensor_16,26.58,55.43,Warning
2025-04-10T22:02:57.398960,2025-04-10T22:01:54.416093,sensor,sensor_14,15.65,36.29,Low
2025-04-10T22:02:57.401825,2025-04-10T22:01:54.428490,sensor,sensor_9,21.84,30.01,Normal
2025-04-10T22:02:57.415092,2025-04-10T22:01:54.513158,sensor,sensor_18,22.53,43.51,Normal
2025-04-10T22:02:57.422515,2025-04-10T22:01:54.565223,sensor,sensor_8,29.17,60.98,Warning
2025-04-10T22:02:57.430909,2025-04-10T22:01:54.627422,sensor,sensor_19,20.29,43.02,Normal
2025-04-10T22:02:57.435209,2025-04-10T22:01:54.652300,sensor,sensor_3,24.17,54.11,Warning
2025-04-10T22:02:57.436095,2025-04-10T22:01:54.653858,sensor,sensor_9,18.61,36.76,Low
2025-04-10T22:02:57.447443,2025-04-10T22:01:54.736615,sensor,sensor_19,21.27,46.15,Normal
2025-04-10T22:02:57.455905,2025-04-10T22:01:54.788554,sensor,sensor_11,29.99,32.45,Warning
2025-04-10T22:02:57.456895,2025-04-10T22:01:54.788540,sensor,sensor_20,25.05,51.43,Warning
2025-04-10T22:02:57.462453,2025-04-10T22:01:54.826627,sensor,sensor_14,19.2,57.45,Normal
2025-04-10T22:02:57.480387,2025-04-10T22:01:54.949202,sensor,sensor_16,19.11,57.29,Normal
2025-04-10T22:02:57.490315,2025-04-10T22:01:55.007363,sensor,sensor_3,27.54,42.85,Warning
2025-04-10T22:02:57.492171,2025-04-10T22:01:55.019650,sensor,sensor_7,21.98,39.58,Normal
2025-04-10T22:02:57.498015,2025-04-10T22:01:55.057465,sensor,sensor_16,20.05,67.57,Normal
2025-04-10T22:02:57.499078,2025-04-10T22:01:55.064367,sensor,sensor_4,24.91,59.23,Warning
2025-04-10T22:02:57.513894,2025-04-10T22:01:55.152857,sensor,sensor_10,21.82,31.49,Normal
2025-04-10T22:02:57.514991,2025-04-10T22:01:55.163907,sensor,sensor_17,26.42,37.57,Warning
2025-04-10T22:02:57.524929,2025-04-10T22:01:55.223958,sensor,sensor_12,29.82,63.0,Warning
2025-04-10T22:02:57.528983,2025-04-10T22:01:55.249050,sensor,sensor_8,27.21,49.01,Warning
2025-04-10T22:02:57.540160,2025-04-10T22:01:55.310669,sensor,sensor_18,23.28,51.6,Normal
2025-04-10T22:02:57.553830,2025-04-10T22:01:55.410358,sensor,sensor_14,27.38,65.32,Warning
2025-04-10T22:02:57.555895,2025-04-10T22:01:55.421666,sensor,sensor_17,18.26,45.43,Low
2025-04-10T22:02:57.559870,2025-04-10T22:01:55.445716,sensor,sensor_15,25.96,32.32,Warning
2025-04-10T22:02:57.562522,2025-04-10T22:01:55.469406,sensor,sensor_12,22.93,37.76,Normal
2025-04-10T22:02:57.110770,2025-04-10T22:01:52.478519,sensor,sensor_19,25.88,42.95,Warning
2025-04-10T22:02:57.125900,2025-04-10T22:01:52.581345,sensor,sensor_10,19.44,33.25,Normal
2025-04-10T22:02:57.133057,2025-04-10T22:01:52.632457,sensor,sensor_10,24.76,39.32,Warning
2025-04-10T22:02:57.136646,2025-04-10T22:01:52.657478,sensor,sensor_1,18.82,47.4,Low
2025-04-10T22:02:57.140272,2025-04-10T22:01:52.689975,sensor,sensor_8,17.27,33.37,Low
2025-04-10T22:02:57.144710,2025-04-10T22:01:52.718240,sensor,sensor_7,19.61,62.25,Normal
2025-04-10T22:02:57.145447,2025-04-10T22:01:52.728801,sensor,sensor_14,22.55,44.59,Normal
2025-04-10T22:02:57.157505,2025-04-10T22:01:52.814903,sensor,sensor_7,23.19,51.36,Normal
2025-04-10T22:02:57.179702,2025-04-10T22:01:52.950653,sensor,sensor_11,19.47,32.17,Normal
2025-04-10T22:02:57.181807,2025-04-10T22:01:52.962802,sensor,sensor_6,17.15,54.91,Low
2025-04-10T22:02:57.196006,2025-04-10T22:01:53.066186,sensor,sensor_14,16.41,58.39,Low
2025-04-10T22:02:57.210915,2025-04-10T22:01:53.179156,sensor,sensor_10,22.33,40.85,Normal
2025-04-10T22:02:57.214034,2025-04-10T22:01:53.203211,sensor,sensor_13,26.46,53.21,Warning
2025-04-10T22:02:57.216089,2025-04-10T22:01:53.215701,sensor,sensor_1,20.67,51.22,Normal
2025-04-10T22:02:57.230480,2025-04-10T22:01:53.314863,sensor,sensor_19,16.44,54.19,Low
2025-04-10T22:02:57.232391,2025-04-10T22:01:53.326154,sensor,sensor_10,26.13,36.74,Warning
2025-04-10T22:02:57.236125,2025-04-10T22:01:53.351558,sensor,sensor_15,23.64,39.53,Normal
2025-04-10T22:02:57.258656,2025-04-10T22:01:53.503551,sensor,sensor_9,24.4,32.56,Warning
2025-04-10T22:02:57.259604,2025-04-10T22:01:53.512875,sensor,sensor_8,26.94,42.99,Warning
2025-04-10T22:02:57.266220,2025-04-10T22:01:53.560934,sensor,sensor_5,15.67,39.91,Low
2025-04-10T22:02:57.270005,2025-04-10T22:01:53.587208,sensor,sensor_9,18.05,31.43,Low
2025-04-10T22:02:57.286337,2025-04-10T22:01:53.697512,sensor,sensor_4,29.77,53.32,Warning
2025-04-10T22:02:57.297034,2025-04-10T22:01:53.744980,sensor,sensor_13,23.89,68.85,Normal
2025-04-10T22:02:57.318525,2025-04-10T22:01:53.888544,sensor,sensor_19,27.13,61.4,Warning
2025-04-10T22:02:57.321584,2025-04-10T22:01:53.906346,sensor,sensor_12,19.33,65.83,Normal
2025-04-10T22:02:57.334488,2025-04-10T22:01:53.988210,sensor,sensor_4,19.22,50.87,Normal
2025-04-10T22:02:57.337846,2025-04-10T22:01:54.010456,sensor,sensor_14,21.57,54.9,Normal
2025-04-10T22:02:57.343083,2025-04-10T22:01:54.045891,sensor,sensor_7,27.89,50.39,Warning
2025-04-10T22:02:57.348742,2025-04-10T22:01:54.082704,sensor,sensor_16,21.67,43.47,Normal
2025-04-10T22:02:57.349836,2025-04-10T22:01:54.086789,sensor,sensor_7,18.55,47.36,Low
2025-04-10T22:02:57.357460,2025-04-10T22:01:54.136034,sensor,sensor_16,29.07,67.35,Warning
2025-04-10T22:02:57.359277,2025-04-10T22:01:54.148875,sensor,sensor_10,29.85,39.35,Warning
2025-04-10T22:02:57.364873,2025-04-10T22:01:54.185579,sensor,sensor_19,21.9,35.43,Normal
2025-04-10T22:02:57.367264,2025-04-10T22:01:54.197409,sensor,sensor_2,24.22,66.16,Warning
2025-04-10T22:02:57.371613,2025-04-10T22:01:54.232924,sensor,sensor_14,22.41,30.74,Normal
2025-04-10T22:02:57.374517,2025-04-10T22:01:54.245522,sensor,sensor_3,22.68,38.27,Normal
2025-04-10T22:02:57.406950,2025-04-10T22:01:54.465624,sensor,sensor_3,17.46,50.89,Low
2025-04-10T22:02:57.419871,2025-04-10T22:01:54.552528,sensor,sensor_6,25.75,43.29,Warning
2025-04-10T22:02:57.428696,2025-04-10T22:01:54.615349,sensor,sensor_12,26.28,35.9,Warning
2025-04-10T22:02:57.436784,2025-04-10T22:01:54.663373,sensor,sensor_14,18.77,30.63,Low
2025-04-10T22:02:57.441800,2025-04-10T22:01:54.690475,sensor,sensor_10,21.59,59.46,Normal
2025-04-10T22:02:57.467463,2025-04-10T22:01:54.863746,sensor,sensor_11,16.18,48.72,Low
2025-04-10T22:02:57.477720,2025-04-10T22:01:54.930391,sensor,sensor_19,22.17,31.29,Normal
2025-04-10T22:02:57.496701,2025-04-10T22:01:55.053132,sensor,sensor_9,19.7,47.48,Normal
2025-04-10T22:02:57.512882,2025-04-10T22:01:55.151791,sensor,sensor_8,22.17,67.83,Normal
2025-04-10T22:02:57.520477,2025-04-10T22:01:55.186695,sensor,sensor_6,20.57,42.28,Normal
2025-04-10T22:02:57.529926,2025-04-10T22:01:55.249331,sensor,sensor_11,23.24,38.53,Normal
2025-04-10T22:02:57.546338,2025-04-10T22:01:55.361496,sensor,sensor_20,20.54,49.3,Normal
2025-04-10T22:02:57.972663,2025-04-10T22:01:57.450446,sensor,sensor_5,18.4,38.73,Low
2025-04-10T22:02:57.983756,2025-04-10T22:01:57.516493,sensor,sensor_15,18.95,37.8,Low
2025-04-10T22:02:57.986028,2025-04-10T22:01:57.539919,sensor,sensor_14,20.69,56.32,Normal
2025-04-10T22:02:57.988481,2025-04-10T22:01:57.555852,sensor,sensor_8,25.49,65.25,Warning
2025-04-10T22:02:57.993334,2025-04-10T22:01:57.590047,sensor,sensor_14,28.5,41.8,Warning
2025-04-10T22:02:58.004741,2025-04-10T22:01:57.662645,sensor,sensor_7,22.72,62.28,Normal
2025-04-10T22:02:58.008057,2025-04-10T22:01:57.684603,sensor,sensor_9,25.79,60.54,Warning
2025-04-10T22:02:58.010000,2025-04-10T22:01:57.695418,sensor,sensor_11,15.79,54.24,Low
2025-04-10T22:02:58.025759,2025-04-10T22:01:57.799357,sensor,sensor_7,21.03,52.47,Normal
2025-04-10T22:02:58.029302,2025-04-10T22:01:57.824543,sensor,sensor_5,16.26,54.26,Low
2025-04-10T22:02:58.030278,2025-04-10T22:01:57.826718,sensor,sensor_9,28.96,36.15,Warning
2025-04-10T22:02:58.043375,2025-04-10T22:01:57.913789,sensor,sensor_12,15.47,37.88,Low
2025-04-10T22:02:58.044996,2025-04-10T22:01:57.924257,sensor,sensor_17,25.38,52.34,Warning
2025-04-10T22:02:58.051248,2025-04-10T22:01:57.969158,sensor,sensor_4,15.3,37.05,Low
2025-04-10T22:02:58.062288,2025-04-10T22:01:58.048828,sensor,sensor_16,17.55,51.63,Low
2025-04-10T22:02:58.064513,2025-04-10T22:01:58.067202,sensor,sensor_14,16.35,39.36,Low
2025-04-10T22:02:57.973760,2025-04-10T22:01:57.456471,sensor,sensor_11,19.05,42.96,Normal
2025-04-10T22:02:57.979768,2025-04-10T22:01:57.494705,sensor,sensor_15,18.55,49.3,Low
2025-04-10T22:02:57.989496,2025-04-10T22:01:57.565805,sensor,sensor_8,21.61,49.07,Normal
2025-04-10T22:02:57.997613,2025-04-10T22:01:57.614446,sensor,sensor_3,22.49,53.25,Normal
2025-04-10T22:02:58.014212,2025-04-10T22:01:57.718924,sensor,sensor_6,16.44,38.45,Low
2025-04-10T22:02:58.028320,2025-04-10T22:01:57.815299,sensor,sensor_17,19.87,52.8,Normal
2025-04-10T22:02:58.041723,2025-04-10T22:01:57.900850,sensor,sensor_6,17.87,31.61,Low
2025-04-10T22:02:58.047431,2025-04-10T22:01:57.946626,sensor,sensor_14,15.33,52.17,Low
2025-04-10T22:02:58.060867,2025-04-10T22:01:58.037418,sensor,sensor_9,23.69,41.88,Normal
2025-04-10T22:02:58.074051,2025-04-10T22:01:58.132684,sensor,sensor_6,15.26,53.27,Low
2025-04-10T22:02:57.990480,2025-04-10T22:01:57.566251,sensor,sensor_4,20.74,57.65,Normal
2025-04-10T22:02:57.996610,2025-04-10T22:01:57.613584,sensor,sensor_8,18.73,31.71,Low
2025-04-10T22:02:58.000294,2025-04-10T22:01:57.638210,sensor,sensor_16,27.96,46.35,Warning
2025-04-10T22:02:58.002265,2025-04-10T22:01:57.649440,sensor,sensor_7,26.21,31.75,Warning
2025-04-10T22:02:58.003838,2025-04-10T22:01:57.662495,sensor,sensor_13,21.16,54.14,Normal
2025-04-10T22:02:58.009058,2025-04-10T22:01:57.686693,sensor,sensor_9,26.03,37.53,Warning
2025-04-10T22:02:58.011912,2025-04-10T22:01:57.707694,sensor,sensor_13,28.16,34.73,Warning
2025-04-10T22:02:58.024894,2025-04-10T22:01:57.790719,sensor,sensor_9,16.81,40.4,Low
2025-04-10T22:02:58.054006,2025-04-10T22:01:57.992176,sensor,sensor_19,22.35,39.03,Normal
2025-04-10T22:02:58.065184,2025-04-10T22:01:58.070417,sensor,sensor_10,16.02,67.03,Low
2025-04-10T22:02:58.083111,2025-04-10T22:01:58.187194,sensor,sensor_11,23.29,63.33,Normal
2025-04-10T22:02:57.999421,2025-04-10T22:01:57.625492,sensor,sensor_12,17.67,33.07,Low
2025-04-10T22:02:58.011008,2025-04-10T22:01:57.697368,sensor,sensor_1,16.76,42.09,Low
2025-04-10T22:02:58.022962,2025-04-10T22:01:57.779125,sensor,sensor_19,26.71,67.28,Warning
2025-04-10T22:02:58.024148,2025-04-10T22:01:57.787134,sensor,sensor_15,23.32,58.12,Normal
2025-04-10T22:02:58.026723,2025-04-10T22:01:57.803853,sensor,sensor_7,25.18,40.56,Warning
2025-04-10T22:02:58.027580,2025-04-10T22:01:57.811324,sensor,sensor_19,28.34,30.11,Warning
2025-04-10T22:02:58.033436,2025-04-10T22:01:57.850804,sensor,sensor_2,20.0,48.84,Normal
2025-04-10T22:02:58.055690,2025-04-10T22:01:58.004424,sensor,sensor_3,20.33,69.87,Normal
2025-04-10T22:02:58.069205,2025-04-10T22:01:58.099252,sensor,sensor_17,23.13,31.36,Normal
2025-04-10T22:02:58.069959,2025-04-10T22:01:58.103790,sensor,sensor_2,20.48,30.14,Normal
2025-04-10T22:02:58.072379,2025-04-10T22:01:58.121253,sensor,sensor_13,21.71,65.49,Normal
2025-04-10T22:02:58.080160,2025-04-10T22:01:58.176211,sensor,sensor_1,21.41,46.1,Normal
2025-04-10T22:02:57.991667,2025-04-10T22:01:57.578014,sensor,sensor_7,15.25,61.41,Low
2025-04-10T22:02:58.003104,2025-04-10T22:01:57.649691,sensor,sensor_7,15.31,37.69,Low
2025-04-10T22:02:58.015230,2025-04-10T22:01:57.719300,sensor,sensor_4,25.39,54.88,Warning
2025-04-10T22:02:58.019352,2025-04-10T22:01:57.753195,sensor,sensor_6,26.54,61.26,Warning
2025-04-10T22:02:58.031282,2025-04-10T22:01:57.837720,sensor,sensor_10,16.53,50.77,Low
2025-04-10T22:02:58.040662,2025-04-10T22:01:57.900804,sensor,sensor_6,23.6,30.11,Normal
2025-04-10T22:02:58.067713,2025-04-10T22:01:58.088210,sensor,sensor_15,16.17,32.59,Low
2025-04-10T22:02:58.071610,2025-04-10T22:01:58.114661,sensor,sensor_3,20.41,56.83,Normal
2025-04-10T22:02:58.075541,2025-04-10T22:01:58.143937,sensor,sensor_10,28.45,53.87,Warning
2025-04-10T22:02:58.083945,2025-04-10T22:01:58.195426,sensor,sensor_11,25.23,41.57,Warning
2025-04-10T22:02:58.104169,2025-04-10T22:01:58.332653,sensor,sensor_9,17.87,51.02,Low
2025-04-10T22:02:58.108438,2025-04-10T22:01:58.358429,sensor,sensor_13,18.42,65.41,Low
2025-04-10T22:02:58.112825,2025-04-10T22:01:58.390282,sensor,sensor_14,19.16,52.79,Normal
2025-04-10T22:02:58.007149,2025-04-10T22:01:57.673389,sensor,sensor_14,19.31,43.03,Normal
2025-04-10T22:02:58.020079,2025-04-10T22:01:57.754260,sensor,sensor_16,26.63,44.4,Warning
